index,num_words,num_different_forms,num_different_forms_incidence,num_words_with_punct,num_paragraphs,num_paragraphs_incidence,num_sentences,num_sentences_incidence,sentences_per_paragraph_mean,sentences_per_paragraph_std,sentences_length_mean,sentences_length_std,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,num_syllables_words_mean,num_syllables_words_std,words_length_mean,words_length_std,words_length_no_stopwords_mean,words_length_no_stopwords_std,lemmas_length_mean,lemmas_length_std,lexical_density,noun_density,verb_density,adj_density,adv_density,simple_ttr,content_ttr,nttr,vttr,adj_ttr,adv_ttr,lemma_ttr,lemma_content_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,honore,maas,mtld,flesch,min_wf_per_sentence,num_rare_nouns,num_rare_nouns_incidence,num_rare_adj,num_rare_adj_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_words,num_rare_words_incidence,num_dif_rare_words,num_dif_rare_words_incidence,mean_rare,mean_distinct_rare,num_lexic_words,num_lexic_words_incidence,num_noun,num_noun_incidence,num_proper_noun,num_proper_noun_incidence,ratio_proper_nouns_per_nouns,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_verb,num_verb_incidence,num_past,num_past_incidence,num_pres,num_pres_incidence,num_indic,num_indic_incidence,num_impera,num_impera_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron,num_third_pers_pron_incidence,left_embeddedness,num_decendents_noun_phrase,num_modifiers_noun_phrase,mean_depth_per_sentence,num_subord,num_subord_incidence,num_punct_marks_per_sentence,num_total_prop,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,num_neg,negation_incidence,num_ger,gerund_incidence,num_inf,infinitive_incidence,polysemic_index,hypernymy_verbs_index,hypernymy_nouns_index,hypernymy_index,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives,all_connectives_incidence,causal_connectives,causal_connectives_incidence,temporal_connectives,temporal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,logical_connectives,logical_connectives_incidence,adversative_connectives,adversative_connectives_incidence
17220,150.0,100,666.6667,190.0,1,6.6667,12.0,80.0,12.0,0.0,12.5,13.7326,4.1667,4.3557,1.7067,0.9059,4.0329,2.3351,6.14,2.0786,4.0329,2.2344,0.48,0.16,0.2,0.0467,0.0733,0.6667,0.8612,0.875,0.9333,1.0,0.6364,0.7533,0.8195,0.875,0.7667,1.0,0.6364,836.9582,0.044,86.3046,91.69,3.2075,3.0,20.0,1.0,6.6667,3.0,20.0,2.0,13.3333,9.0,60.0,8.0,53.3333,12.5,12.6984,72.0,480.0,24.0,160.0,3.0,20.0,0.1111,7.0,46.6667,11.0,73.3333,30.0,200.0,1.0,6.6667,17.0,113.3333,17.0,113.3333,0.0,0.0,0.0,0.0,0.0,11.0,73.3333,8.0,53.3333,7.0,46.6667,2.0,13.3333,2.75,0.6744,0.6512,4.0,16.0,106.6667,3.3333,38.0,3.1667,2.5,3.5833,286.6667,200.0,4.0,26.6667,1.0,6.6667,9.0,60.0,3.3953,1.4,6.9375,4.2581,0.0,0.0303,0.1818,0.1515,0.0,0.0303,0.0133,0.0285,0.0105,0.031,18.0,120.0,2.0,13.3333,0.0,0.0,3.0,20.0,10.0,66.6667,3.0,20.0
17221,67.0,56,835.8209,85.0,1,14.9254,7.0,104.4776,7.0,0.0,9.5714,6.9459,4.5714,2.7701,1.8657,0.8085,4.5,2.4074,6.0625,2.263,4.5,2.3693,0.5522,0.1493,0.209,0.1194,0.0746,0.8358,0.8786,1.0,0.7143,1.0,0.8,0.9104,0.8964,1.0,0.7857,1.0,0.8,1278.2524,0.0255,125.692,85.1368,2.3829,1.0,14.9254,3.0,44.7761,0.0,0.0,0.0,0.0,4.0,59.7015,4.0,59.7015,10.8108,12.5,37.0,552.2388,10.0,149.2537,7.0,104.4776,0.4118,8.0,119.403,5.0,74.6269,14.0,208.9552,0.0,0.0,10.0,149.2537,10.0,149.2537,0.0,0.0,0.0,0.0,0.0,1.0,14.9254,1.0,14.9254,1.0,14.9254,0.0,0.0,2.4286,0.8947,0.8947,4.0,5.0,74.6269,2.5714,17.0,2.4286,2.0,2.7143,283.5821,208.9552,1.0,14.9254,0.0,0.0,4.0,59.7015,3.9545,1.3333,8.4286,5.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0314,0.013,0.0269,8.0,119.403,1.0,14.9254,2.0,29.8507,0.0,0.0,3.0,44.7761,2.0,29.8507
17222,108.0,62,574.0741,134.0,1,9.2593,5.0,46.2963,5.0,0.0,21.6,18.0067,9.4,8.015,1.9167,0.973,4.62,2.5171,6.5319,1.7364,4.63,2.4027,0.4167,0.1667,0.2037,0.0185,0.0278,0.5741,0.7816,0.7778,0.6818,1.0,0.6667,0.7315,0.7361,0.7778,0.5,1.0,0.6667,573.0558,0.075,57.9625,69.808,1.506,5.0,46.2963,2.0,18.5185,3.0,27.7778,0.0,0.0,10.0,92.5926,9.0,83.3333,22.2222,27.2727,45.0,416.6667,18.0,166.6667,17.0,157.4074,0.4857,2.0,18.5185,3.0,27.7778,22.0,203.7037,2.0,18.5185,17.0,157.4074,17.0,157.4074,0.0,0.0,1.0,9.2593,0.5,7.0,64.8148,3.0,27.7778,3.0,27.7778,4.0,37.037,1.4,1.1538,0.9487,5.8,10.0,92.5926,5.2,26.0,5.2,4.4,7.8,361.1111,203.7037,0.0,0.0,0.0,0.0,2.0,18.5185,3.1765,1.0,6.4444,4.2667,0.5,0.4,0.75,0.6,0.5,0.4,0.0521,0.0683,0.0535,0.0625,16.0,148.1481,0.0,0.0,3.0,27.7778,0.0,0.0,9.0,83.3333,4.0,37.037
17223,220.0,125,568.1818,245.0,1,4.5455,8.0,36.3636,8.0,0.0,27.5,17.8466,12.75,7.9175,2.1727,1.2675,5.0596,3.0757,7.6961,2.1365,5.0413,2.9057,0.4909,0.2227,0.1682,0.0773,0.0227,0.5682,0.8139,0.8163,0.7568,0.8824,0.8,0.6773,0.7789,0.8163,0.6757,0.8235,0.8,915.0089,0.0558,62.8107,48.4264,1.0288,12.0,54.5455,6.0,27.2727,11.0,50.0,1.0,4.5455,30.0,136.3636,29.0,131.8182,27.7778,33.3333,108.0,490.9091,49.0,222.7273,8.0,36.3636,0.1404,17.0,77.2727,5.0,22.7273,37.0,168.1818,6.0,27.2727,16.0,72.7273,19.0,86.3636,0.0,0.0,1.0,4.5455,0.1667,13.0,59.0909,11.0,50.0,7.0,31.8182,2.0,9.0909,1.75,1.791,1.3284,5.875,25.0,113.6364,3.125,44.0,5.5,4.625,8.375,304.5455,168.1818,0.0,0.0,0.0,0.0,12.0,54.5455,5.2453,1.4167,9.0,6.9318,0.4286,0.25,0.4286,0.3571,0.4286,0.25,0.0254,0.0361,0.0141,0.0257,20.0,90.9091,4.0,18.1818,3.0,13.6364,2.0,9.0909,11.0,50.0,0.0,0.0
17224,185.0,96,518.9189,204.0,1,5.4054,10.0,54.0541,10.0,0.0,18.5,10.171,7.3,4.3139,1.9838,1.0628,4.6108,2.7899,7.1918,2.2062,4.5459,2.5971,0.5081,0.2432,0.1676,0.0541,0.0432,0.5189,0.6844,0.6667,0.871,0.7,0.5,0.6378,0.6491,0.6222,0.7742,0.7,0.5,777.316,0.0725,48.6466,68.943,2.442,9.0,48.6486,4.0,21.6216,9.0,48.6486,0.0,0.0,22.0,118.9189,17.0,91.8919,23.4043,25.0,94.0,508.1081,45.0,243.2432,1.0,5.4054,0.0217,10.0,54.0541,8.0,43.2432,31.0,167.5676,12.0,64.8649,4.0,21.6216,24.0,129.7297,0.0,0.0,5.0,27.027,0.4167,2.0,10.8108,0.0,0.0,0.0,0.0,2.0,10.8108,1.6,1.4407,1.2712,5.0,16.0,86.4865,1.9,33.0,3.3,3.1,5.9,318.9189,167.5676,1.0,5.4054,0.0,0.0,5.0,27.027,4.3115,1.5455,8.3143,6.6957,0.4444,0.4,0.4444,0.4222,0.4444,0.4,0.0349,0.04,0.0379,0.04,15.0,81.0811,1.0,5.4054,4.0,21.6216,0.0,0.0,6.0,32.4324,4.0,21.6216
17225,186.0,93,500.0,210.0,1,5.3763,10.0,53.7634,10.0,0.0,18.6,6.8293,5.8,2.6382,1.7366,0.8923,3.9944,2.2836,6.3103,1.7341,3.9379,2.2628,0.3333,0.1344,0.1452,0.0323,0.0215,0.5,0.8328,0.72,0.7778,0.8333,1.0,0.5806,0.7865,0.72,0.5926,0.8333,1.0,680.8539,0.0777,45.7652,83.6745,2.421,2.0,10.7527,0.0,0.0,3.0,16.129,0.0,0.0,5.0,26.8817,5.0,26.8817,8.0645,10.4167,62.0,333.3333,25.0,134.4086,22.0,118.2796,0.4681,6.0,32.2581,4.0,21.5054,27.0,145.1613,13.0,69.8925,7.0,37.6344,20.0,107.5269,0.0,0.0,7.0,37.6344,0.5385,9.0,48.3871,4.0,21.5054,3.0,16.129,5.0,26.8817,4.7,1.6731,1.2692,5.1,15.0,80.6452,2.4,28.0,2.8,2.7,5.2,279.5699,145.1613,1.0,5.3763,0.0,0.0,5.0,26.8817,5.2,1.1429,7.3571,5.2857,0.4444,0.1778,0.4444,0.2222,0.4444,0.1778,0.0525,0.0503,0.0308,0.0411,18.0,96.7742,8.0,43.0108,5.0,26.8817,0.0,0.0,3.0,16.129,2.0,10.7527
17226,69.0,55,797.1014,86.0,1,14.4928,4.0,57.971,4.0,0.0,17.25,13.8812,7.75,6.6097,1.8261,0.7413,4.2647,1.852,5.5806,1.4541,4.2206,1.781,0.5942,0.2029,0.2464,0.1014,0.0435,0.7971,0.9265,1.0,0.7059,1.0,1.0,0.8551,0.9265,1.0,0.7059,1.0,1.0,1011.367,0.0325,102.5446,79.6798,3.59,2.0,28.9855,2.0,28.9855,0.0,0.0,0.0,0.0,4.0,57.971,3.0,43.4783,9.7561,8.5714,41.0,594.2029,14.0,202.8986,2.0,28.9855,0.125,7.0,101.4493,3.0,43.4783,17.0,246.3768,0.0,0.0,15.0,217.3913,15.0,217.3913,0.0,0.0,0.0,0.0,0.0,6.0,86.9565,6.0,86.9565,6.0,86.9565,0.0,0.0,0.75,1.15,1.0,4.75,10.0,144.9275,4.25,18.0,4.5,4.25,5.0,289.8551,246.3768,0.0,0.0,0.0,0.0,2.0,28.9855,2.9412,1.0,8.6667,6.75,0.0,0.0,0.3333,0.1667,0.0,0.0,0.0093,0.0131,0.0046,0.0104,8.0,115.942,1.0,14.4928,0.0,0.0,0.0,0.0,3.0,43.4783,4.0,57.971
17227,120.0,72,600.0,142.0,1,8.3333,6.0,50.0,6.0,0.0,20.0,11.6333,7.0,4.1633,1.7167,0.8773,4.0769,2.457,6.2857,2.0387,4.0427,2.4717,0.4667,0.2333,0.1417,0.0167,0.075,0.6,0.8384,0.9286,0.6471,1.0,0.7778,0.6667,0.7722,0.8929,0.5294,1.0,0.6667,880.5944,0.0643,60.4663,83.44,2.0483,7.0,58.3333,0.0,0.0,3.0,25.0,0.0,0.0,10.0,83.3333,9.0,75.0,17.8571,19.5652,56.0,466.6667,28.0,233.3333,4.0,33.3333,0.125,2.0,16.6667,9.0,75.0,17.0,141.6667,1.0,8.3333,14.0,116.6667,14.0,116.6667,0.0,0.0,0.0,0.0,0.0,10.0,83.3333,10.0,83.3333,9.0,75.0,0.0,0.0,1.6667,1.1282,0.9231,4.6667,7.0,58.3333,3.6667,23.0,3.8333,2.8333,6.5,325.0,141.6667,3.0,25.0,0.0,0.0,2.0,16.6667,1.9048,1.5,6.8182,6.0,0.0,0.0667,1.0,1.0,0.0,0.0667,0.0569,0.0492,0.0548,0.0485,18.0,150.0,1.0,8.3333,4.0,33.3333,0.0,0.0,7.0,58.3333,6.0,50.0
17228,134.0,85,634.3284,157.0,1,7.4627,8.0,59.7015,8.0,0.0,16.75,12.1937,6.875,5.0606,1.8209,0.8626,4.4198,2.3637,6.4909,1.7671,4.1527,2.1666,0.5,0.2164,0.1567,0.0597,0.0672,0.6343,0.8932,0.7931,0.9048,0.875,1.0,0.694,0.8018,0.7586,0.8095,0.75,0.8889,723.2156,0.0531,106.4765,80.5013,1.8513,3.0,22.3881,2.0,14.9254,8.0,59.7015,0.0,0.0,13.0,97.0149,12.0,89.5522,19.403,20.6897,67.0,500.0,29.0,216.4179,8.0,59.7015,0.2162,8.0,59.7015,9.0,67.1642,21.0,156.7164,9.0,67.1642,8.0,59.7015,17.0,126.8657,1.0,7.4627,5.0,37.3134,0.5556,7.0,52.2388,7.0,52.2388,6.0,44.7761,0.0,0.0,1.875,1.6098,1.4146,4.5,10.0,74.6269,2.875,22.0,2.75,2.625,5.125,305.9701,156.7164,0.0,0.0,0.0,0.0,3.0,22.3881,3.6,1.3333,7.7895,6.9091,0.0,0.1786,0.0,0.1786,0.0,0.1786,0.0,0.0,0.0138,0.0307,8.0,59.7015,0.0,0.0,2.0,14.9254,0.0,0.0,4.0,29.8507,2.0,14.9254
17229,91.0,67,736.2637,101.0,1,10.989,4.0,43.956,4.0,0.0,22.75,17.7253,8.25,4.657,1.8791,0.9474,4.5055,2.5436,6.9091,1.9596,4.4505,2.5258,0.5604,0.1648,0.1648,0.0879,0.1429,0.7363,0.8251,0.9333,0.8,0.875,0.6923,0.7912,0.7393,0.8,0.6667,0.875,0.6154,875.0385,0.0399,96.6117,70.8877,1.2075,2.0,21.978,2.0,21.978,4.0,43.956,0.0,0.0,8.0,87.9121,8.0,87.9121,15.6863,19.0476,51.0,560.4396,15.0,164.8352,4.0,43.956,0.2105,8.0,87.9121,13.0,142.8571,15.0,164.8352,2.0,21.978,11.0,120.8791,12.0,131.8681,0.0,0.0,1.0,10.989,0.5,9.0,98.9011,2.0,21.978,1.0,10.989,2.0,21.978,2.25,1.4815,1.0741,5.0,8.0,87.9121,2.5,15.0,3.75,3.75,6.75,296.7033,164.8352,3.0,32.967,0.0,0.0,2.0,21.978,4.0,1.0,7.1818,5.8571,0.0,0.1667,0.6667,0.6667,0.0,0.1667,0.0346,0.0248,0.0316,0.024,6.0,65.9341,1.0,10.989,0.0,0.0,1.0,10.989,3.0,32.967,1.0,10.989
17230,177.0,105,593.2203,196.0,1,5.6497,5.0,28.2486,5.0,0.0,35.4,12.0433,12.4,4.5431,1.8927,1.0655,4.517,2.7899,7.2419,2.5189,4.358,2.6268,0.5028,0.2203,0.1751,0.0565,0.0508,0.5932,0.7899,0.8974,0.8065,0.9,0.5556,0.6158,0.7223,0.8205,0.6129,0.9,0.5556,786.7906,0.0555,88.6307,57.1727,0.618,14.0,79.096,2.0,11.2994,8.0,45.1977,0.0,0.0,24.0,135.5932,22.0,124.2938,26.9663,29.7297,89.0,502.8249,39.0,220.339,0.0,0.0,0.0,10.0,56.4972,9.0,50.8475,31.0,175.1412,2.0,11.2994,22.0,124.2938,22.0,124.2938,0.0,0.0,0.0,0.0,0.0,9.0,50.8475,3.0,16.9492,3.0,16.9492,6.0,33.8983,9.8,1.25,1.1042,6.2,17.0,96.0452,3.8,31.0,6.2,6.2,9.6,271.1864,175.1412,4.0,22.5989,2.0,11.2994,5.0,28.2486,3.4828,1.8,7.0,5.7619,0.25,0.3,0.25,0.3,0.25,0.3,0.0208,0.0361,0.0358,0.0511,20.0,112.9944,5.0,28.2486,2.0,11.2994,1.0,5.6497,7.0,39.548,5.0,28.2486
17231,118.0,84,711.8644,140.0,1,8.4746,5.0,42.3729,5.0,0.0,23.6,11.5516,10.6,3.4409,1.9322,0.9892,4.2222,2.4183,6.0755,1.97,4.265,2.3476,0.6017,0.2034,0.1356,0.1949,0.0678,0.7119,0.8798,1.0,0.6875,0.9565,0.875,0.7966,0.8485,1.0,0.5625,0.9565,0.875,1582.1644,0.0399,86.9734,66.8358,2.682,1.0,8.4746,10.0,84.7458,2.0,16.9492,1.0,8.4746,14.0,118.6441,13.0,110.1695,19.7183,20.3125,71.0,601.6949,24.0,203.3898,2.0,16.9492,0.0769,23.0,194.9153,8.0,67.7966,16.0,135.5932,2.0,16.9492,13.0,110.1695,16.0,135.5932,0.0,0.0,0.0,0.0,0.0,8.0,67.7966,2.0,16.9492,2.0,16.9492,6.0,50.8475,1.2,1.8621,1.5172,5.8,6.0,50.8475,4.4,24.0,4.8,3.2,5.8,245.7627,135.5932,0.0,0.0,0.0,0.0,0.0,0.0,2.8333,1.0,8.0,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0229,0.0279,0.0264,16.0,135.5932,1.0,8.4746,3.0,25.4237,0.0,0.0,10.0,84.7458,2.0,16.9492
17232,59.0,50,847.4576,69.0,1,16.9492,4.0,67.7966,4.0,0.0,14.75,8.3479,6.0,3.0822,1.8475,0.9534,4.5345,2.6795,6.875,2.2788,4.4828,2.5545,0.4576,0.2034,0.1525,0.0508,0.0508,0.8475,0.9792,0.9167,1.0,1.0,1.0,0.8644,0.9583,0.8333,1.0,1.0,1.0,1770.852,0.0249,117.74,80.9475,1.835,3.0,50.8475,0.0,0.0,4.0,67.7966,1.0,16.9492,8.0,135.5932,7.0,118.6441,29.6296,26.9231,27.0,457.6271,12.0,203.3898,3.0,50.8475,0.2,3.0,50.8475,3.0,50.8475,9.0,152.5424,2.0,33.8983,3.0,50.8475,4.0,67.7966,0.0,0.0,0.0,0.0,0.0,4.0,67.7966,3.0,50.8475,3.0,50.8475,1.0,16.9492,2.5,1.6,1.1,5.0,4.0,67.7966,2.5,13.0,3.25,2.25,5.0,338.9831,152.5424,0.0,0.0,0.0,0.0,2.0,33.8983,5.2308,2.3333,6.8571,5.5,0.3333,0.1667,0.3333,0.3333,0.3333,0.1667,0.0222,0.0314,0.0111,0.0248,9.0,152.5424,2.0,33.8983,2.0,33.8983,1.0,16.9492,4.0,67.7966,0.0,0.0
17233,26.0,26,1000.0,29.0,1,38.4615,2.0,76.9231,2.0,0.0,13.0,9.0,7.0,4.0,1.7692,0.7994,4.1154,2.2245,5.2857,1.9795,4.1538,2.1784,0.3462,0.1923,0.0769,0.0769,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,9999.0,0.0,0.0,87.4262,3.905,2.0,76.9231,0.0,0.0,1.0,38.4615,0.0,0.0,3.0,115.3846,3.0,115.3846,33.3333,33.3333,9.0,346.1538,5.0,192.3077,5.0,192.3077,0.5,2.0,76.9231,0.0,0.0,2.0,76.9231,2.0,76.9231,0.0,0.0,1.0,38.4615,0.0,0.0,0.0,0.0,0.0,1.0,38.4615,0.0,0.0,0.0,0.0,1.0,38.4615,1.0,1.75,1.5,3.5,0.0,0.0,1.5,3.0,1.5,1.0,4.0,307.6923,76.9231,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.4615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.4615,0.0,0.0
17234,198.0,104,525.2525,229.0,2,10.101,15.0,75.7576,7.5,5.5,13.2,8.2962,4.8667,3.4422,1.798,0.9585,4.1237,2.5976,6.5479,2.3293,4.1598,2.516,0.4091,0.1717,0.1616,0.0404,0.0354,0.5253,0.8077,0.7353,0.7812,1.0,0.7143,0.6616,0.7843,0.7353,0.6875,1.0,0.7143,746.4162,0.0687,58.5027,85.4972,3.6033,5.0,25.2525,3.0,15.1515,4.0,20.202,0.0,0.0,12.0,60.6061,12.0,60.6061,14.8148,19.0476,81.0,409.0909,34.0,171.7172,7.0,35.3535,0.1707,8.0,40.404,7.0,35.3535,32.0,161.6162,4.0,20.202,18.0,90.9091,15.0,75.7576,1.0,5.0505,2.0,10.101,0.5,32.0,161.6162,17.0,85.8586,17.0,85.8586,2.0,10.101,2.0,1.2264,1.0,4.4,15.0,75.7576,2.0667,39.0,2.6,2.1333,3.5333,267.6768,161.6162,3.0,15.1515,1.0,5.0505,8.0,40.404,5.3043,3.0,7.5185,6.2973,0.0769,0.0759,0.6429,0.4381,0.0714,0.0857,0.0119,0.0429,0.0133,0.0328,24.0,121.2121,6.0,30.303,0.0,0.0,4.0,20.202,4.0,20.202,10.0,50.5051
17235,89.0,63,707.8652,99.0,1,11.236,5.0,56.1798,5.0,0.0,17.8,12.4483,7.8,4.4,1.9326,0.9216,4.4205,2.27,6.4103,1.6442,4.4091,2.2494,0.4045,0.2247,0.1461,0.0112,0.0225,0.7079,0.824,0.95,0.8462,1.0,0.5,0.7753,0.7923,0.9,0.7692,1.0,0.5,944.7044,0.0463,89.0,72.7289,0.662,4.0,44.9438,0.0,0.0,3.0,33.7079,0.0,0.0,7.0,78.6517,7.0,78.6517,19.4444,21.875,36.0,404.4944,20.0,224.7191,7.0,78.6517,0.2593,1.0,11.236,2.0,22.4719,13.0,146.0674,0.0,0.0,10.0,112.3596,10.0,112.3596,0.0,0.0,0.0,0.0,0.0,6.0,67.4157,6.0,67.4157,6.0,67.4157,0.0,0.0,2.0,1.1176,0.9706,4.8,8.0,89.8876,2.0,16.0,3.2,2.6,6.8,382.0225,146.0674,2.0,22.4719,1.0,11.236,1.0,11.236,5.15,0.5,7.9333,7.0588,0.0,0.1,0.0,0.2,0.0,0.1,0.0271,0.0297,0.0188,0.0305,8.0,89.8876,3.0,33.7079,0.0,0.0,1.0,11.236,1.0,11.236,3.0,33.7079
17236,62.0,46,741.9355,72.0,1,16.129,5.0,80.6452,5.0,0.0,12.4,15.9072,5.2,4.9558,1.871,1.0393,4.661,2.8321,6.9231,2.7445,4.5932,2.7502,0.371,0.1774,0.1452,0.0161,0.0323,0.7419,0.9773,0.9091,1.0,1.0,1.0,0.8065,0.9773,0.9091,1.0,1.0,1.0,749.5456,0.0469,82.7938,81.9339,1.206,3.0,48.3871,0.0,0.0,1.0,16.129,1.0,16.129,5.0,80.6452,5.0,80.6452,21.7391,22.7273,23.0,370.9677,11.0,177.4194,9.0,145.1613,0.45,1.0,16.129,2.0,32.2581,9.0,145.1613,0.0,0.0,5.0,80.6452,5.0,80.6452,0.0,0.0,0.0,0.0,0.0,4.0,64.5161,2.0,32.2581,2.0,32.2581,2.0,32.2581,0.2,1.381,1.0476,3.8,7.0,112.9032,2.0,13.0,2.6,1.8,4.2,338.7097,145.1613,0.0,0.0,0.0,0.0,4.0,64.5161,3.2857,2.2,8.5,5.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.6452,3.0,48.3871,1.0,16.129,0.0,0.0,1.0,16.129,0.0,0.0
17237,174.0,105,603.4483,206.0,1,5.7471,11.0,63.2184,11.0,0.0,15.8182,10.1428,6.2727,4.1141,2.0345,1.1739,4.8,3.0728,7.4638,2.7797,4.6471,2.9851,0.4713,0.2184,0.1494,0.0575,0.046,0.6034,0.9443,0.8158,0.9615,1.0,1.0,0.6897,0.9185,0.7895,0.8846,1.0,1.0,941.0307,0.0537,87.0,68.6365,2.43,11.0,63.2184,1.0,5.7471,12.0,68.9655,1.0,5.7471,25.0,143.6782,20.0,114.9425,30.4878,27.027,82.0,471.2644,38.0,218.3908,2.0,11.4943,0.05,10.0,57.4713,8.0,45.977,26.0,149.4253,12.0,68.9655,11.0,63.2184,16.0,91.954,0.0,0.0,2.0,11.4943,0.1667,21.0,120.6897,16.0,91.954,14.0,80.4598,4.0,22.9885,2.1818,1.5179,1.25,4.8182,12.0,68.9655,2.9091,32.0,2.9091,2.3636,5.0909,321.8391,149.4253,1.0,5.7471,0.0,0.0,2.0,11.4943,3.9189,5.0,8.1429,7.9333,0.3,0.1636,0.5,0.4182,0.3,0.1636,0.0242,0.0412,0.0101,0.0248,16.0,91.954,4.0,22.9885,2.0,11.4943,0.0,0.0,10.0,57.4713,0.0,0.0
17238,290.0,149,513.7931,323.0,1,3.4483,12.0,41.3793,12.0,0.0,24.1667,14.9657,7.9167,4.609,1.7966,0.9487,4.1193,2.4394,6.6421,1.8913,4.1158,2.385,0.4448,0.1931,0.1621,0.0207,0.069,0.5138,0.7782,0.7857,0.8936,0.8333,0.6,0.5931,0.7303,0.7857,0.7021,0.8333,0.6,940.7623,0.0612,61.181,74.3969,2.1258,8.0,27.5862,1.0,3.4483,8.0,27.5862,1.0,3.4483,18.0,62.069,18.0,62.069,13.9535,17.4757,129.0,444.8276,56.0,193.1034,5.0,17.2414,0.082,6.0,20.6897,20.0,68.9655,47.0,162.069,13.0,44.8276,9.0,31.0345,25.0,86.2069,0.0,0.0,3.0,10.3448,0.2308,21.0,72.4138,17.0,58.6207,17.0,58.6207,4.0,13.7931,3.25,1.6512,1.1628,5.75,24.0,82.7586,2.75,50.0,4.1667,3.9167,7.1667,296.5517,162.069,6.0,20.6897,1.0,3.4483,15.0,51.7241,5.025,2.2105,8.8049,6.7167,0.1818,0.1818,0.5455,0.4394,0.1818,0.1818,0.0189,0.0266,0.0172,0.0265,28.0,96.5517,4.0,13.7931,6.0,20.6897,1.0,3.4483,9.0,31.0345,8.0,27.5862
17239,49.0,45,918.3673,51.0,1,20.4082,1.0,20.4082,1.0,0.0,49.0,0.0,19.0,0.0,1.898,0.8143,4.449,1.9904,6.0,1.556,4.6735,1.8886,0.4898,0.2041,0.2245,0.0408,0.0204,0.9184,1.0,1.0,1.0,1.0,1.0,0.8776,1.0,1.0,1.0,1.0,1.0,1901.4706,0.0135,168.07,42.9824,0.0,0.0,0.0,0.0,0.0,6.0,122.449,0.0,0.0,6.0,122.449,6.0,122.449,25.0,25.0,24.0,489.7959,10.0,204.0816,3.0,61.2245,0.2308,2.0,40.8163,1.0,20.4082,11.0,224.4898,4.0,81.6327,6.0,122.449,6.0,122.449,0.0,0.0,1.0,20.4082,0.25,1.0,20.4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2143,1.0714,9.0,7.0,142.8571,2.0,10.0,10.0,11.0,14.0,285.7143,224.4898,0.0,0.0,0.0,0.0,1.0,20.4082,4.6429,1.3333,6.6667,5.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,122.449,3.0,61.2245,1.0,20.4082,0.0,0.0,2.0,40.8163,0.0,0.0
17240,95.0,70,736.8421,113.0,1,10.5263,5.0,52.6316,5.0,0.0,19.0,8.9443,9.2,3.7094,1.8526,0.7943,4.4842,2.1902,6.0,1.8058,4.4,2.1638,0.4316,0.1895,0.1474,0.0526,0.0421,0.7368,0.8919,0.8889,0.9286,1.0,0.75,0.8,0.8561,0.8889,0.7857,1.0,0.75,922.9377,0.039,101.3277,76.3021,1.43,2.0,21.0526,2.0,21.0526,1.0,10.5263,1.0,10.5263,6.0,63.1579,6.0,63.1579,14.6341,16.2162,41.0,431.5789,18.0,189.4737,11.0,115.7895,0.3793,5.0,52.6316,4.0,42.1053,14.0,147.3684,1.0,10.5263,5.0,52.6316,8.0,84.2105,0.0,0.0,1.0,10.5263,1.0,5.0,52.6316,0.0,0.0,0.0,0.0,5.0,52.6316,1.8,1.3226,1.129,5.0,10.0,105.2632,3.6,15.0,3.0,2.8,6.2,326.3158,147.3684,2.0,21.0526,0.0,0.0,6.0,63.1579,4.4074,1.6667,7.7692,5.2727,0.25,0.2,0.25,0.2,0.25,0.2,0.0286,0.0294,0.0205,0.0328,5.0,52.6316,2.0,21.0526,1.0,10.5263,0.0,0.0,0.0,0.0,2.0,21.0526
